"region","haulid","year","lat","lon","stratum","stratumarea","depth","spp","wtcpue"
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Microstomus pacificus",1.28
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Parophrys vetulus",2.9
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Raja rhina",11.84
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Rossia pacifica",NA
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes alutus",38.82
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes babcocki",9.62
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes brevispinis",379.32
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes elongatus",9.86
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes entomelas",3.14
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes flavidus",5.16
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes helvomaculatus",12.26
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes pinniger",2.28
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes proriger",57.64
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes ruberrimus",4.68
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes variegatus",1.2
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastes zacentrus",18.62
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Sebastolobus alascanus",0.86
"Canadian Pacific","84230-042",2018,53.964816,-133.495983,"53--134-200",753.446122436576,227,"Xeneretmus leiops",NA
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Anoplopoma fimbria",5.04
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Atheresthes stomias",4.26
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Gadus chalcogrammus",1.26
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Gadus macrocephalus",2.7
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Glyptocephalus zachirus",3.28
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Hippoglossus stenolepis",6.54
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Hydrolagus colliei",9.08
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Lycodes diapterus",NA
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Lyopsetta exilis",0.12
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Microstomus pacificus",4.46
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Pandalus jordani",NA
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Raja rhina",4.68
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes alutus",433.21
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes babcocki",8.36
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes brevispinis",6.78
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes entomelas",1.3
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes helvomaculatus",2.22
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes proriger",10.81
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes reedi",31.8
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastes zacentrus",16
"Canadian Pacific","84230-043",2018,54.421033,-133.497766,"54--134-200",1244.72646559017,227,"Sebastolobus alascanus",6.42
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Anoplopoma fimbria",5.54
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Atheresthes stomias",3.64
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Chorilia longipes",NA
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Gadus chalcogrammus",1.22
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Glyptocephalus zachirus",5.9
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Hydrolagus colliei",3.58
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Lyopsetta exilis",0.52
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Malacocottus zonurus",0.07
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Microstomus pacificus",4.6
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Pandalus jordani",NA
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Pandalus platyceros",0.22
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastes alutus",623.79
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastes babcocki",2.84
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastes brevispinis",5.94
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastes helvomaculatus",6.94
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastes proriger",19.24
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastes reedi",11.1
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastes zacentrus",13.06
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Sebastolobus alascanus",12.15
"Canadian Pacific","84230-044",2018,54.416666,-133.49535,"54--134-200",1244.72646559017,245,"Stomphia",NA
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Allocentrotus fragilis",NA
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Anoplopoma fimbria",5
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Atheresthes stomias",2.56
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Bathyagonus alascanus",NA
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Cyanea capillata",0.14
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Eopsetta jordani",7.26
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Gadus chalcogrammus",0.3
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Gadus macrocephalus",16.26
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Glyptocephalus zachirus",31.84
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Lyopsetta exilis",1.66
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Microstomus pacificus",1.92
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Ophiodon elongatus",8.62
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Raja rhina",14.5
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Sebastes alutus",814.03
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Sebastes babcocki",2.8
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Sebastes brevispinis",3.52
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Sebastes proriger",19.46
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Sebastes reedi",26.5
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Sebastes variegatus",0.6
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Sebastolobus alascanus",1.22
"Canadian Pacific","84230-045",2018,54.3866,-133.510933,"54--134-200",1244.72646559017,242,"Tarsaster",NA
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Actinauge verrilli",NA
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Anoplopoma fimbria",9.22
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Atheresthes stomias",0.1
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Berryteuthis magister",NA
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Gadus macrocephalus",6.88
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Glyptocephalus zachirus",35.18
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Hydrolagus colliei",1.32
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Lyopsetta exilis",0.24
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Microstomus pacificus",15.98
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Ophiodon elongatus",7.74
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Pandalopsis dispar",NA
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Pandalus jordani",NA
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Pandalus platyceros",0.08
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Parophrys vetulus",0.86
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Primnoa",0.18
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes aleutianus/melanostictus complex",1.22
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes alutus",295.08
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes babcocki",4.68
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes entomelas",2
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes helvomaculatus",0.66
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes proriger",0.24
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes reedi",2.46
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastes wilsoni",0.1
"Canadian Pacific","84230-046",2018,54.4205,-133.44635,"54--134-200",1244.72646559017,273,"Sebastolobus alascanus",16.78
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Actinauge verrilli",NA
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Anoplopoma fimbria",4.52
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Balticina septentrionalis",NA
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Glyptocephalus zachirus",6.88
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Hydrolagus colliei",3.93
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Malacocottus zonurus",0.2
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Microstomus pacificus",1.99
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Nudibranchia",NA
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Ophiodon elongatus",3.34
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Pandalus platyceros",0.53
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Pandalus tridens",NA
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Raja rhina",9.39
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes alutus",378.83
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes babcocki",3.74
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes brevispinis",8.01
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes entomelas",2.64
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes helvomaculatus",6.6
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes proriger",3.13
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes reedi",5.05
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes variegatus",0.16
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastes zacentrus",44.23
"Canadian Pacific","84230-047",2018,54.370916,-133.388166,"54--134-200",1244.72646559017,256,"Sebastolobus alascanus",42.32
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Actinauge verrilli",NA
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Anoplopoma fimbria",9.32
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Aurelia aurita",0.06
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Balticina septentrionalis",NA
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Bathyraja interrupta",1.52
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Glyptocephalus zachirus",6.55
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Gorgonocephalus eucnemis",NA
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Henricia",NA
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Hydrolagus colliei",0.68
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Malacocottus zonurus",0.05
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Microstomus pacificus",10.48
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Pandalus tridens",NA
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Porifera",NA
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Pseudostichopus mollis",0.06
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Pteraster tesselatus",NA
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Sebastes aleutianus/melanostictus complex",5.14
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Sebastes alutus",103.73
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Sebastes babcocki",1.22
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Sebastes proriger",0.48
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Sebastes variegatus",0.22
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Sebastes zacentrus",5.82
"Canadian Pacific","84230-048",2018,54.374533,-133.365816,"54--134-300",1155.42239685692,350,"Sebastolobus alascanus",60.67
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Amphiophiura ponderosa",0.04
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Anoplopoma fimbria",5.98
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Atheresthes stomias",1.24
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Cheiraster dawsoni",NA
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Gadus chalcogrammus",3.6
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Glyptocephalus zachirus",18.35
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Hydrolagus colliei",2.48
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Microstomus pacificus",13.02
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Pandalopsis dispar",NA
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Primnoa",4.34
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Pteraster tesselatus",NA
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastes aleutianus/melanostictus complex",2.51
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastes alutus",80.07
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastes babcocki",10.61
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastes brevispinis",8.18
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastes crameri",9.37
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastes diploproa",0.36
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastes zacentrus",NA
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Sebastolobus alascanus",30.42
"Canadian Pacific","84230-049",2018,54.409033,-133.383883,"54--134-300",1155.42239685692,307,"Tritonia diomedea",NA
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Anoplopoma fimbria",3.68
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Eualus barbatus",NA
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Glyptocephalus zachirus",11.06
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Malacocottus zonurus",0.12
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Microstomus pacificus",7.86
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Pandalopsis dispar",NA
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Pandalus tridens",NA
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Raja rhina",13.03
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Sebastes aleutianus/melanostictus complex",4.16
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Sebastes alutus",123.23
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Sebastes babcocki",2.2
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Sebastes borealis",11.84
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Sebastes brevispinis",1.59
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Sebastes helvomaculatus",0.31
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Sebastolobus alascanus",30.53
"Canadian Pacific","84230-050",2018,54.424616,-133.3495,"54--134-300",1155.42239685692,309,"Stomphia",0.04
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Anoplopoma fimbria",2.12
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Antedonidae",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Atheresthes stomias",1.62
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Cheiraster dawsoni",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Demospongiae",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Glyptocephalus zachirus",5.16
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Henricia",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Malacocottus zonurus",0.5
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Microstomus pacificus",9.38
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Pandalopsis dispar",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Pandalus tridens",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Primnoa",7.48
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Pteraster tesselatus",NA
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Raja rhina",16.78
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastes aleutianus/melanostictus complex",7.26
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastes alutus",191.65
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastes babcocki",1.54
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastes crameri",2.48
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastes proriger",1.04
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastes variegatus",0.42
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastes zacentrus",0.1
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Sebastolobus alascanus",71.31
"Canadian Pacific","84230-051",2018,54.446783,-133.35215,"54--134-200",1244.72646559017,293,"Stomphia",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Allocentrotus fragilis",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Anoplopoma fimbria",1.06
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Atheresthes stomias",0.11
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Bathyraja interrupta",1.24
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Berryteuthis magister",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Eualus macropthalmus",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Gadus chalcogrammus",4.61
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Glyptocephalus zachirus",3.83
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Hexactinellida",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Hydrolagus colliei",2.53
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Malacocottus zonurus",0.64
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Microstomus pacificus",8.37
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Pandalopsis dispar",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Pteraster tesselatus",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Scyphozoa",NA
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Sebastes aleutianus/melanostictus complex",5.98
